Customer ID,Order ID,Product ID,Order Priority,Ship Mode,Ship Date,Quantity,Profit,Order Date,Location Id,Discount,Sales,Shipping Cost
PM-1913559,ID-2016-PM1913559-41089,OFF-ST-6273,Critical,First Class,01-07-2016,3,23.0886,29-06-2016,IndonSulawKendari,0.17,138.40548,34.53
PM-8940134,TU-2016-PM8940134-41130,OFF-BI-3295,Medium,Standard Class,14-08-2016,4,-5.952,09-08-2016,TurkeAnkarAnkara,0.6,18.558,1.17
PM-8940134,TU-2016-PM8940134-41130,TEC-AC-5220,Medium,Standard Class,14-08-2016,4,-40.008,09-08-2016,TurkeAnkarAnkara,0.6,86.74866667,4.51
PM-894060,IR-2016-PM894060-41272,OFF-AR-5921,High,Standard Class,02-01-2017,12,162.36,29-12-2016,IranEsfahKhomeynishahr,0,394.05,40.63
PM-89408,AU-2016-PM89408-41033,FUR-CH-4698,Medium,Second Class,08-05-2016,1,23.67,04-05-2016,AustrSalzbSalzburg,0,100.9466667,5.87
PM-89408,AU-2016-PM89408-41033,OFF-ST-5688,Medium,Second Class,08-05-2016,1,2.88,04-05-2016,AustrSalzbSalzburg,0,28.94444444,3
PM-913538,EG-2016-PM913538-41233,OFF-BI-2894,Critical,First Class,23-11-2016,6,24.48,20-11-2016,EgyptBur SPort Said,0,111.1,5.48
PM-913560,IR-2016-PM913560-40978,TEC-PH-5268,Critical,Second Class,12-03-2016,1,244.2,10-03-2016,IranTehraTehran,0,642.69,285.83
PM-913573,LI-2016-PM913573-41011,FUR-FU-3026,High,Second Class,14-04-2016,2,0.96,12-04-2016,LiberMontsMonrovia,0,102.48,9.27
PM-913573,LI-2016-PM913573-41011,OFF-FA-6200,High,Second Class,14-04-2016,1,7.98,12-04-2016,LiberMontsMonrovia,0,20.54,1.33
PM-913573,LI-2016-PM913573-41011,OFF-LA-4678,High,Second Class,14-04-2016,1,0.18,12-04-2016,LiberMontsMonrovia,0,10.59,1.35
PM-913573,LI-2016-PM913573-41011,TEC-AC-3380,High,Second Class,14-04-2016,1,4.32,12-04-2016,LiberMontsMonrovia,0,56.60222222,6.27
PM-913573,LI-2016-PM913573-41011,TEC-AC-3396,High,Second Class,14-04-2016,2,49.62,12-04-2016,LiberMontsMonrovia,0,126.61,21.9
PN-1877527,IN-2016-PN1877527-41129,OFF-LA-3322,Medium,First Class,11-08-2016,2,9.3,08-08-2016,ChinaInnerChifeng,0,31.04,1.11
PN-1877548,IT-2016-PN1877548-41152,OFF-BI-3256,Medium,Standard Class,04-09-2016,2,6,31-08-2016,GermaThuriJena,0,132.11,7.53
PN-1877548,IT-2016-PN1877548-41152,OFF-BI-4829,Medium,Standard Class,04-09-2016,4,16.2,31-08-2016,GermaThuriJena,0,43.64,2.88
PN-1877582,MX-2016-PN1877582-41144,TEC-CO-3605,High,Standard Class,27-08-2016,2,83.21992,23-08-2016,MexicGuanaLeón,0.002,299.9703967,41.813
PN-1877582,MX-2016-PN1877582-41144,TEC-MA-5019,High,Standard Class,27-08-2016,7,139.3,23-08-2016,MexicGuanaLeón,0,951.7611667,73.593
PN-877577,MA-2016-PN877577-41153,OFF-ST-4253,Medium,Second Class,06-09-2016,4,34.44,01-09-2016,MadagHauteFianarantsoa,0,81.50777778,8.87
PN-877577,MA-2016-PN877577-41153,TEC-PH-5271,Medium,Second Class,06-09-2016,1,14.4,01-09-2016,MadagHauteFianarantsoa,0,155.7425,12.44
PO-18850118,ID-2016-PO18850118-41258,OFF-SU-6179,Medium,Standard Class,20-12-2016,1,-19.005,15-12-2016,SouthDaejeDaejeon,0.5,34.225,1.34
PO-18850118,ID-2016-PO18850118-41258,TEC-AC-5222,Medium,Standard Class,20-12-2016,3,-43.92,15-12-2016,SouthDaejeDaejeon,0.5,69.99916667,5.71
PO-18850120,ES-2016-PO18850120-40934,OFF-LA-6050,High,Standard Class,30-01-2016,3,10.08,26-01-2016,SpainMadriMadrid,0,39.98,4.82
PO-188501402,CA-2016-PO18850140-41214,TEC-PH-5095,Medium,Standard Class,06-11-2016,3,7.7679,01-11-2016,UniteTexasIrving,0.2,94.806,4.83
PO-188501408,CA-2016-PO18850140-41249,OFF-PA-6460,Medium,Standard Class,12-12-2016,4,48.5392,06-12-2016,UniteVirgiVirginia Beach,0,126.9166667,4.03
PO-1885045,ES-2016-PO1885045-41025,FUR-CH-4532,Medium,Standard Class,02-05-2016,4,551.976,26-04-2016,FrancNormaLe Petit-Quevilly,0.1,2185.536,191.2
PO-1885045,ES-2016-PO1885045-41025,FUR-CH-4682,Medium,Standard Class,02-05-2016,7,251.097,26-04-2016,FrancNormaLe Petit-Quevilly,0.1,967.722,31.08
PO-1885045,ES-2016-PO1885045-41025,OFF-BI-3733,Medium,Standard Class,02-05-2016,1,2.19,26-04-2016,FrancNormaLe Petit-Quevilly,0,7.033333333,1.5
PO-1885045,ES-2016-PO1885045-41025,OFF-LA-5389,Medium,Standard Class,02-05-2016,3,6.12,26-04-2016,FrancNormaLe Petit-Quevilly,0,43.89,2.44
PO-1885045,ES-2016-PO1885045-41025,OFF-ST-6065,Medium,Standard Class,02-05-2016,5,7.26,26-04-2016,FrancNormaLe Petit-Quevilly,0.1,293.63,16.75
PO-1885051,MX-2016-PO1885051-41266,FUR-FU-3039,Medium,Standard Class,28-12-2016,4,0,23-12-2016,GuateQuezaQuetzaltenango,0,86.81533333,4.878
PO-1885092,IN-2016-PO1885092-41267,FUR-CH-5752,Medium,Second Class,27-12-2016,2,-17.832,24-12-2016,New ZAucklAuckland,0.4,74.12133333,5.39
PO-1885092,IN-2016-PO1885092-41267,OFF-BI-3189,Medium,Second Class,27-12-2016,2,4.476,24-12-2016,New ZAucklAuckland,0.4,44.024,1.3
PO-1885092,IN-2016-PO1885092-41267,OFF-EN-3676,Medium,Second Class,27-12-2016,1,-2.706,24-12-2016,New ZAucklAuckland,0.4,18.047,1.78
PO-1885092,IN-2016-PO1885092-41267,OFF-PA-4470,Medium,Second Class,27-12-2016,2,4.188,24-12-2016,New ZAucklAuckland,0.4,30.41577778,2.63
PO-1885092,IN-2016-PO1885092-41267,OFF-PA-5893,Medium,Second Class,27-12-2016,4,-2.112,24-12-2016,New ZAucklAuckland,0.4,50.03,3.69
PO-1885092,IN-2016-PO1885092-41267,OFF-SU-4308,Medium,Second Class,27-12-2016,4,1.08,24-12-2016,New ZAucklAuckland,0.4,86.33333333,8.19
PO-18865102,IN-2016-PO18865102-40985,OFF-AP-4491,High,Second Class,21-03-2016,9,70.146,17-03-2016,PhiliNatioManila,0.15,545.4261205,80.06
PO-1886511,IN-2016-PO1886511-40940,OFF-BI-6399,Critical,Second Class,03-02-2016,5,9.6,01-02-2016,BanglDhakaDhaka,0,36.02666667,5.29
PO-1886511,IN-2016-PO1886511-40940,OFF-LA-6035,Critical,Second Class,03-02-2016,3,9.9,01-02-2016,BanglDhakaDhaka,0,21.12,3.78
PO-1886511,IN-2016-PO1886511-40940,OFF-SU-4982,Critical,Second Class,03-02-2016,3,11.79,01-02-2016,BanglDhakaDhaka,0,40.68,11.13
PO-1886511,IN-2016-PO1886511-40940,TEC-CO-3607,Critical,Second Class,03-02-2016,2,71.4,01-02-2016,BanglDhakaDhaka,0,285.78,57.3
PO-1886511,IN-2016-PO1886511-41249,FUR-BO-5797,Low,Standard Class,12-12-2016,4,71.4,06-12-2016,BanglChittChittagong,0,717.15,45.37
PO-188651402,CA-2016-PO18865140-41201,OFF-ST-4457,Medium,Second Class,24-10-2016,4,8.4784,19-10-2016,UniteMichiWestland,0,227.3483333,20.47
PO-188651404,CA-2016-PO18865140-40990,OFF-ST-4013,High,Second Class,25-03-2016,2,85.904,22-03-2016,UniteCalifLos Angeles,0,373.516,34.62
PO-188651404,CA-2016-PO18865140-40990,TEC-PH-5518,High,Second Class,25-03-2016,6,37.797,22-03-2016,UniteCalifLos Angeles,0.2,625.232,79.27
PO-1886527,IN-2016-PO1886527-40918,OFF-BI-3249,High,First Class,11-01-2016,3,16.11,10-01-2016,ChinaGuangNanning,0,42.23,5.26
PO-1886527,IN-2016-PO1886527-40918,OFF-SU-4984,High,First Class,11-01-2016,2,5.4,10-01-2016,ChinaGuangNanning,0,32.66,5.86
PO-1886527,IN-2016-PO1886527-40935,OFF-EN-5024,Medium,Standard Class,01-02-2016,2,15.18,27-01-2016,ChinaGuangShenzhen,0,44.50444444,2.6
PO-1886545,ES-2016-PO1886545-40978,OFF-AR-3488,Medium,Standard Class,14-03-2016,3,13.68,10-03-2016,FrancAquitPessac,0,94.23,2.91
PO-1886545,ES-2016-PO1886545-41217,TEC-PH-3807,High,Second Class,08-11-2016,8,1517.712,04-11-2016,FrancProveNice,0.15,5336.079,527.85
PO-1886582,MX-2016-PO1886582-41209,TEC-PH-5826,High,Standard Class,31-10-2016,4,68.4,27-10-2016,MexicChihuJuárez,0,344.5115882,22.719
PO-191951402,CA-2016-PO19195140-40913,OFF-BI-4365,High,Standard Class,09-01-2016,2,-5.487,05-01-2016,UniteIllinNaperville,0.8,3.696666667,1.55
PO-191951402,CA-2016-PO19195140-40913,OFF-LA-3229,High,Standard Class,09-01-2016,3,4.2717,05-01-2016,UniteIllinNaperville,0.2,11.81,1.99
PO-191951402,CA-2016-PO19195140-40913,OFF-ST-5754,High,Standard Class,09-01-2016,3,-64.7748,05-01-2016,UniteIllinNaperville,0.2,326.694,13.59
PO-1919518,US-2016-PO1919518-41185,FUR-CH-5380,Medium,Standard Class,08-10-2016,7,-365.12,03-10-2016,BraziSantaBlumenau,0.6,1569.3122,40.279
PO-1919518,US-2016-PO1919518-41185,FUR-TA-3773,Medium,Standard Class,08-10-2016,1,-87.736,03-10-2016,BraziSantaBlumenau,0.8,38.144,1.526
PO-1919518,US-2016-PO1919518-41185,OFF-EN-5038,Medium,Standard Class,08-10-2016,7,-75.572,03-10-2016,BraziSantaBlumenau,0.6,102.822,1.807
PO-1919518,US-2016-PO1919518-41185,OFF-FA-6201,Medium,Standard Class,08-10-2016,3,-4.368,03-10-2016,BraziSantaBlumenau,0.6,15.777,1.111
PO-1919518,US-2016-PO1919518-41185,OFF-LA-6043,Medium,Standard Class,08-10-2016,1,-2.04,03-10-2016,BraziSantaBlumenau,0.6,3.868,1.152
PO-1919518,US-2016-PO1919518-41185,OFF-ST-6250,Medium,Standard Class,08-10-2016,3,-27.54,03-10-2016,BraziSantaBlumenau,0.6,35.92066667,1.606
PO-1919518,US-2016-PO1919518-41185,TEC-AC-5123,Medium,Standard Class,08-10-2016,1,-35.672,03-10-2016,BraziSantaBlumenau,0.6,54.11333333,1.412
PO-1919518,US-2016-PO1919518-41185,TEC-CO-3705,Medium,Standard Class,08-10-2016,6,-266.18352,03-10-2016,BraziSantaBlumenau,0.602,386.8300057,19.47
PO-1919518,US-2016-PO1919518-41185,TEC-MA-5015,Medium,Standard Class,08-10-2016,3,-132.528,03-10-2016,BraziSantaBlumenau,0.6,365.7916667,9.243
PO-1919518,US-2016-PO1919518-41185,TEC-PH-5263,Medium,Standard Class,08-10-2016,2,-33.104,03-10-2016,BraziSantaBlumenau,0.6,153.11,6.706
PO-1919527,IN-2016-PO1919527-41200,FUR-TA-3413,High,Standard Class,23-10-2016,9,-576.909,18-10-2016,ChinaShandJining,0.3,2100.587038,248.91
PO-1919527,IN-2016-PO1919527-41200,OFF-SU-6172,High,Standard Class,23-10-2016,7,10.5,18-10-2016,ChinaShandJining,0,195.3933333,21.35
PO-1919527,IN-2016-PO1919527-41200,TEC-MA-4192,High,Standard Class,23-10-2016,8,181.92,18-10-2016,ChinaShandJining,0,412.16,38.72
PO-885060,IR-2016-PO885060-40940,FUR-FU-3050,High,Standard Class,06-02-2016,6,148.5,01-02-2016,IranRazavMashhad,0,361.83,19.65
PO-8865138,AE-2016-PO8865138-41184,OFF-ST-4258,Medium,Standard Class,06-10-2016,2,-157.086,02-10-2016,Unite'AjmaAjman,0.7,108.448,5.69
PO-8865138,AE-2016-PO8865138-41184,TEC-MA-4190,Medium,Standard Class,06-10-2016,6,-88.992,02-10-2016,Unite'AjmaAjman,0.7,102.114,3.87
PO-886586,MO-2016-PO886586-41138,FUR-CH-5369,Medium,Standard Class,22-08-2016,1,11.55,17-08-2016,MorocTangeLarache,0,55.06888889,2.13
PO-886586,MO-2016-PO886586-41138,OFF-LA-3298,Medium,Standard Class,22-08-2016,2,5.7,17-08-2016,MorocTangeLarache,0,21.88,1.8
PO-886595,NI-2016-PO886595-41159,OFF-AR-6113,High,Second Class,09-09-2016,1,-6.456,07-09-2016,NigerLagosLagos,0.7,5.964,1.02
PO-886595,NI-2016-PO886595-41159,OFF-BI-3251,High,Second Class,09-09-2016,1,-7.422,07-09-2016,NigerLagosLagos,0.7,3.738,1.28
PO-886595,NI-2016-PO886595-41159,OFF-PA-5850,High,Second Class,09-09-2016,6,-191.466,07-09-2016,NigerLagosLagos,0.7,102.542,7.51
PO-886595,NI-2016-PO886595-41159,OFF-SU-4306,High,Second Class,09-09-2016,2,-26.568,07-09-2016,NigerLagosLagos,0.7,25.682,1.57
PO-918023,CA-2016-PO918023-41117,OFF-FA-3045,Medium,Standard Class,01-08-2016,4,8.4,27-07-2016,CanadAlberCalgary,0,67.47666667,2.47
PO-918083,MD-2016-PO918083-40949,FUR-FU-5735,Medium,Standard Class,14-02-2016,1,1.02,10-02-2016,MoldoChisiChisinau,0,55.6,3.9
PO-918083,MD-2016-PO918083-40949,OFF-AR-3482,Medium,Standard Class,14-02-2016,4,24.24,10-02-2016,MoldoChisiChisinau,0,80.22666667,6.28
PO-918083,MD-2016-PO918083-40949,OFF-AR-5927,Medium,Standard Class,14-02-2016,1,6.54,10-02-2016,MoldoChisiChisinau,0,18.79333333,1.32
PO-918083,MD-2016-PO918083-40949,OFF-FA-2959,Medium,Standard Class,14-02-2016,1,4.44,10-02-2016,MoldoChisiChisinau,0,14.54666667,1.83
PO-918083,MD-2016-PO918083-40949,OFF-ST-6049,Medium,Standard Class,14-02-2016,1,17.76,10-02-2016,MoldoChisiChisinau,0,267.2277778,11.44
PO-918083,MD-2016-PO918083-40949,OFF-SU-4121,Medium,Standard Class,14-02-2016,2,22.38,10-02-2016,MoldoChisiChisinau,0,68.38,2.85
PO-918083,MD-2016-PO918083-40949,TEC-PH-5812,Medium,Standard Class,14-02-2016,1,30.54,10-02-2016,MoldoChisiChisinau,0,197.535,3.44
PO-918095,NI-2016-PO918095-41230,OFF-AR-5931,High,Standard Class,22-11-2016,1,-10.995,17-11-2016,NigerOyoIbadan,0.7,17.433,1.92
PO-918095,NI-2016-PO918095-41230,OFF-EN-4433,High,Standard Class,22-11-2016,2,-14.916,17-11-2016,NigerOyoIbadan,0.7,12.519,1.2
PO-918095,NI-2016-PO918095-41230,OFF-SU-6172,High,Standard Class,22-11-2016,1,-11.121,17-11-2016,NigerOyoIbadan,0.7,7.569,1.72
PO-919575,LH-2016-PO919575-40983,OFF-AR-6105,High,First Class,17-03-2016,6,-160.434,15-03-2016,LithuVilniVilnius,0.7,121.2957143,11.39
PO-919575,LH-2016-PO919575-40983,OFF-BI-2891,High,First Class,17-03-2016,1,-3.456,15-03-2016,LithuVilniVilnius,0.7,3.834,1.69
PP-189551404,CA-2016-PP18955140-41180,FUR-FU-5154,High,Second Class,30-09-2016,2,2.9568,28-09-2016,UniteWashiSeattle,0,7.04,1.27
PP-189551404,CA-2016-PP18955140-41180,FUR-TA-3423,High,Second Class,30-09-2016,9,399.2994,28-09-2016,UniteWashiSeattle,0,2470.52,259.81
PP-189551406,CA-2016-PP18955140-41159,FUR-CH-4424,Medium,Standard Class,12-09-2016,2,13.4372,07-09-2016,UniteNew YNew York City,0.1,194.129625,8.16
PP-189551406,CA-2016-PP18955140-41159,OFF-AR-5361,Medium,Standard Class,12-09-2016,2,1.6896,07-09-2016,UniteNew YNew York City,0,3.695,1.4
PP-189551406,US-2016-PP18955140-41146,OFF-AR-5320,Medium,Standard Class,31-08-2016,3,2.5056,25-08-2016,UniteDelawNewark,0,8.640000001,1.76
PP-189551406,US-2016-PP18955140-41146,TEC-AC-5600,Medium,Standard Class,31-08-2016,3,52.4895,25-08-2016,UniteDelawNewark,0,167.916875,11.05
PP-1895527,IN-2016-PP1895527-41205,TEC-CO-6010,Medium,Standard Class,29-10-2016,4,526.2,23-10-2016,ChinaLiaonWafangdian,0,1855.063333,78.75
PP-1895548,ES-2016-PP1895548-41138,TEC-CO-3686,Medium,Second Class,19-08-2016,2,159.9,17-08-2016,GermaNorthCologne,0,715.535,67.22
PP-895538,EG-2016-PP895538-41062,OFF-AR-6120,Medium,Standard Class,07-06-2016,2,2.22,02-06-2016,EgyptAl IsAlexandria,0,81.52,1.35
PP-895538,EG-2016-PP895538-41062,OFF-LA-4687,Medium,Standard Class,07-06-2016,8,0.48,02-06-2016,EgyptAl IsAlexandria,0,64.08,3.92
PR-188801408,CA-2016-PR18880140-41156,FUR-FU-6223,Critical,First Class,06-09-2016,2,1.999,04-09-2016,UniteFloriSaint Petersburg,0.2,31.984,11.69
PR-1888048,ES-2016-PR1888048-41214,FUR-CH-5450,Medium,Standard Class,07-11-2016,7,250.53,01-11-2016,GermaBavarNuremberg,0.1,757.4716667,37.46
PR-1888058,IN-2016-PR1888058-41013,FUR-CH-4683,Medium,Second Class,16-04-2016,2,101.88,14-04-2016,IndiaTamilChennai,0,308.4266667,18.48
PR-8880134,TU-2016-PR8880134-41105,FUR-TA-4705,Critical,Second Class,18-07-2016,2,-127.308,15-07-2016,TurkeKocaeGebze,0.6,267.912,60.35
PR-888068,KZ-2016-PR888068-41144,OFF-BI-6400,High,Second Class,26-08-2016,2,-4.506,23-08-2016,KazakPavloPavlodar,0.7,3.234,1.35
PR-888068,KZ-2016-PR888068-41144,OFF-ST-4261,High,Second Class,26-08-2016,1,-5.28,23-08-2016,KazakPavloPavlodar,0.7,9.2,1.35
PS-18760120,ES-2016-PS18760120-41141,FUR-BO-3637,Critical,Same Day,20-08-2016,3,92.43,20-08-2016,SpainMadriMadrid,0,513.81,125.15
PS-18760120,ES-2016-PS18760120-41141,FUR-FU-4035,Critical,Same Day,20-08-2016,1,24.87,20-08-2016,SpainMadriMadrid,0,56.58,15.99
PS-18760120,ES-2016-PS18760120-41141,OFF-PA-5851,Critical,Same Day,20-08-2016,2,7.44,20-08-2016,SpainMadriMadrid,0,76.265,10.57
PS-18760120,ES-2016-PS18760120-41141,OFF-ST-4060,Critical,Same Day,20-08-2016,7,8.274,20-08-2016,SpainMadriMadrid,0.1,125.47,24.47
PS-187601402,CA-2016-PS18760140-41074,OFF-PA-6454,Medium,Same Day,14-06-2016,2,11.8768,14-06-2016,UniteTexasEl Paso,0.2,36.544,7.37
PS-187607,IN-2016-PS187607-41038,OFF-AP-3585,Medium,Standard Class,14-05-2016,3,22.41,09-05-2016,AustrQueenCairns,0.4,145.622,13.75
PS-187607,IN-2016-PS187607-41038,OFF-AR-3464,Medium,Standard Class,14-05-2016,3,-6.066,09-05-2016,AustrQueenCairns,0.4,32.646,1.77
PS-187608,ES-2016-PS187608-41105,OFF-BI-3737,High,Second Class,18-07-2016,4,10.08,15-07-2016,AustrViennVienna,0,45.49333333,4.08
PS-187608,ES-2016-PS187608-41105,TEC-CO-3589,High,Second Class,18-07-2016,2,5.22,15-07-2016,AustrViennVienna,0,523.86,98.8
PS-18970118,ID-2016-PS18970118-40967,FUR-FU-3067,Critical,First Class,02-03-2016,7,6.804,28-02-2016,SouthSeoulSeoul,0.2,139.944,50.88
PS-18970118,ID-2016-PS18970118-40967,FUR-FU-4040,Critical,First Class,02-03-2016,10,-5.22,28-02-2016,SouthSeoulSeoul,0.2,405.3133333,108.34
PS-18970118,ID-2016-PS18970118-40967,OFF-AP-4508,Critical,First Class,02-03-2016,3,-599.94,28-02-2016,SouthSeoulSeoul,0.5,810.72,236.16
PS-18970118,ID-2016-PS18970118-40967,OFF-AP-4958,Critical,First Class,02-03-2016,2,-224.01,28-02-2016,SouthSeoulSeoul,0.5,353.83,60.79
PS-18970118,ID-2016-PS18970118-40967,TEC-AC-3388,Critical,First Class,02-03-2016,2,-50.55,28-02-2016,SouthSeoulSeoul,0.5,118.85,16.32
PS-18970139,ES-2016-PS18970139-41135,TEC-AC-4179,High,First Class,15-08-2016,3,19.35,14-08-2016,UniteEnglaNorwich,0,188.82,43.95
PS-18970139,ES-2016-PS18970139-41139,OFF-BI-2897,Low,Standard Class,24-08-2016,5,10.5,18-08-2016,UniteEnglaTaunton,0,93.05,13.2
PS-189701404,US-2016-PS18970140-41013,FUR-FU-4758,Critical,Same Day,14-04-2016,4,76.9816,14-04-2016,UniteCalifLos Angeles,0,187.76,52.79
PS-189701404,US-2016-PS18970140-41013,OFF-AP-3374,Critical,Same Day,14-04-2016,2,31.0184,14-04-2016,UniteCalifLos Angeles,0,107.54,20.75
PS-1897054,MX-2016-PS1897054-40989,OFF-AR-6107,Medium,Second Class,24-03-2016,2,5.384,21-03-2016,HaitiOuestCarrefour,0.4,79.211,5.125
PS-1897064,ES-2016-PS1897064-40930,FUR-BO-3627,High,Standard Class,26-01-2016,2,338.34,22-01-2016,ItalyTuscaPrato,0,1027.45037,77.08
PS-1897064,ES-2016-PS1897064-40930,OFF-AR-3526,High,Standard Class,26-01-2016,1,12.39,22-01-2016,ItalyTuscaPrato,0,61.65,5.13
PS-1897064,ES-2016-PS1897064-40930,OFF-ST-5702,High,Standard Class,26-01-2016,7,59.22,22-01-2016,ItalyTuscaPrato,0.4,1039.244,96.45
PS-190451408,CA-2016-PS19045140-41262,FUR-TA-3751,High,First Class,20-12-2016,7,493.7856,19-12-2016,UniteVirgiHarrisonburg,0,2244.48,498.14
PS-190451408,CA-2016-PS19045140-41262,FUR-TA-4675,High,First Class,20-12-2016,2,100.122,19-12-2016,UniteVirgiHarrisonburg,0,455.1,118.88
PS-190451408,CA-2016-PS19045140-41262,OFF-BI-6386,High,First Class,20-12-2016,3,29.2857,19-12-2016,UniteVirgiHarrisonburg,0,68.62181818,8.37
PS-190451408,CA-2016-PS19045140-41262,OFF-ST-5765,High,First Class,20-12-2016,2,0,19-12-2016,UniteVirgiHarrisonburg,0,135.9,19.33
PS-1904527,IN-2016-PS1904527-41014,FUR-CH-5411,High,First Class,16-04-2016,6,250.38,15-04-2016,ChinaGuangJieyang,0,1001.7,314.7
PS-1904527,IN-2016-PS1904527-41014,FUR-FU-4067,High,First Class,16-04-2016,3,44.73,15-04-2016,ChinaGuangJieyang,0,357.93,49.98
PS-1904527,IN-2016-PS1904527-41014,OFF-BI-6398,High,First Class,16-04-2016,3,0.54,15-04-2016,ChinaGuangJieyang,0,26.29,4.2
PS-1904527,IN-2016-PS1904527-41014,OFF-EN-4913,High,First Class,16-04-2016,4,57.96,15-04-2016,ChinaGuangJieyang,0,236.39,10.67
PS-1904527,IN-2016-PS1904527-41014,OFF-PA-4464,High,First Class,16-04-2016,3,70.92,15-04-2016,ChinaGuangJieyang,0,144.9,36.53
PS-1904527,IN-2016-PS1904527-41014,TEC-AC-5216,High,First Class,16-04-2016,6,20.16,15-04-2016,ChinaGuangJieyang,0,181.19,21.29
PS-1904527,IN-2016-PS1904527-41014,TEC-CO-3595,High,First Class,16-04-2016,2,76.74,15-04-2016,ChinaGuangJieyang,0,845.8121569,55.34
PS-1904539,MX-2016-PS1904539-41193,OFF-AR-3469,Medium,First Class,13-10-2016,5,55.4,11-10-2016,El SaSan SDelgado,0,284.0662222,30.806
PS-1904539,MX-2016-PS1904539-41193,OFF-ST-4261,Medium,First Class,13-10-2016,3,13.68,11-10-2016,El SaSan SDelgado,0,94.91,10.59
PS-1904551,MX-2016-PS1904551-41258,FUR-BO-4856,Medium,Standard Class,21-12-2016,5,84.9,15-12-2016,GuateGuateMixco,0,936.893,44.807
PS-1904551,MX-2016-PS1904551-41258,OFF-AP-4965,Medium,Standard Class,21-12-2016,2,197.64,15-12-2016,GuateGuateMixco,0,1250.904667,50.062
PS-1904551,MX-2016-PS1904551-41258,OFF-FA-5467,Medium,Standard Class,21-12-2016,3,7.44,15-12-2016,GuateGuateMixco,0,55.411,2.243
PS-1904551,MX-2016-PS1904551-41258,TEC-PH-3807,Medium,Standard Class,21-12-2016,4,17.44,15-12-2016,GuateGuateMixco,0,3344.028,105.342
PS-1904582,MX-2016-PS1904582-41021,TEC-PH-3134,Medium,Standard Class,26-04-2016,1,17.6,22-04-2016,MexicGuanaLeón,0,90.10014815,3.498
PS-8760135,TX-2016-PS8760135-41164,OFF-AR-5923,Medium,Standard Class,16-09-2016,2,-22.98,12-09-2016,TurkmAshgaAshgabat,0.7,20.796,1.53
PS-8760135,TX-2016-PS8760135-41164,OFF-ST-5707,Medium,Standard Class,16-09-2016,8,-308.496,12-09-2016,TurkmAshgaAshgabat,0.7,177.414,14.55
PS-8970107,RO-2016-PS8970107-41240,FUR-FU-6254,Medium,Standard Class,01-12-2016,8,70.32,27-11-2016,RomanSibiuSibiu,0,949.07,81.21
PS-904532,EZ-2016-PS904532-41150,OFF-AR-6113,Critical,Second Class,01-09-2016,2,12.12,29-08-2016,CzechPraguPrague,0,37.66,8.9
PT-190901402,US-2016-PT19090140-41163,OFF-BI-6401,Medium,Second Class,15-09-2016,5,-8.029,11-09-2016,UniteTexasHouston,0.8,5.9375,1.48
PT-1909055,MX-2016-PT1909055-41202,FUR-CH-5803,High,Standard Class,24-10-2016,9,36.936,20-10-2016,HonduFrancTegucigalpa,0.4,558.3905,43.831
PV-18985139,ES-2016-PV18985139-41192,OFF-BI-4813,Medium,Standard Class,15-10-2016,2,8.64,10-10-2016,UniteEnglaWaterlooville,0,38.71,1.65
PV-189851402,CA-2016-PV18985140-41101,FUR-CH-4649,Medium,Standard Class,15-07-2016,3,-14.6388,11-07-2016,UniteTexasLeague City,0.3,542.833,21.81
PV-189851402,CA-2016-PV18985140-41101,OFF-AR-4332,Medium,Standard Class,15-07-2016,7,3.9004,11-07-2016,UniteTexasLeague City,0.2,23.4005,2.3
PV-189851402,CA-2016-PV18985140-41101,OFF-FA-6192,Medium,Standard Class,15-07-2016,2,0.5668,11-07-2016,UniteTexasLeague City,0.2,3.568,1.18
PV-189851402,CA-2016-PV18985140-41101,OFF-PA-6505,Medium,Standard Class,15-07-2016,3,5.6112,11-07-2016,UniteTexasLeague City,0.2,19.292,1.96
PV-1898558,IN-2016-PV1898558-41240,OFF-ST-6057,Medium,Standard Class,02-12-2016,2,43.02,27-11-2016,IndiaTamilSalem,0,115.04,9.1
PV-898522,CM-2016-PV898522-41149,TEC-MA-4197,Medium,Standard Class,01-09-2016,8,809.28,28-08-2016,CamerCentrYaounde,0,3228.82,189.54
PW-19030113,IN-2016-PW19030113-41192,FUR-FU-4076,Medium,Standard Class,16-10-2016,2,19.98,10-10-2016,SingaSingaSingapore,0,63.09,2.23
PW-19030120,ES-2016-PW19030120-41103,FUR-FU-5724,Medium,Standard Class,19-07-2016,8,24.48,13-07-2016,SpainCastiPonferrada,0,418.61,13.55
PW-19030130,ID-2016-PW19030130-40929,OFF-AR-5933,Medium,Standard Class,25-01-2016,2,-24.3804,21-01-2016,ThailBangkBangkok,0.47,60.7797,2.02
PW-19030130,IN-2016-PW19030130-41261,OFF-FA-6195,Medium,Second Class,22-12-2016,5,-13.0695,18-12-2016,ThailBangkBangkok,0.47,44.93533333,2.8
PW-19030130,IN-2016-PW19030130-41261,OFF-SU-2990,Medium,Second Class,22-12-2016,1,-4.2258,18-12-2016,ThailBangkBangkok,0.47,14.17653333,1.78
PW-190301404,CA-2016-PW19030140-41044,FUR-CH-4840,Medium,Standard Class,22-05-2016,5,17.466,15-05-2016,UniteCalifLos Angeles,0.2,232.88,24.94
PW-190307,ID-2016-PW190307-41124,OFF-ST-4258,Medium,Standard Class,08-08-2016,1,-2.769,03-08-2016,AustrNew SPort Macquarie,0.1,163.587,7.62
